Datetime,Tweet Id,Text,User Name,Language,GPE
20221201,1598425971601850370,"Host Anne McElvoy asks veteran diplomat Christoph Heusgen whether the Zeitenwende, announced in the wake of Russia’s invasion of Ukraine, could be derailed  https://t.co/oeOxnSECG2",TheEconomist,en,Ukraine
20221201,1598395530266247194,Does Ukraine have a fighting chance in 2023? Listen to “The World Ahead” podcast for our scenarios as to how the war might develop—or end https://t.co/2wB61EQxEg,TheEconomist,en,Ukraine
20221201,1598393255787462679,Firepower is important. Ukraine started the war with the largest artillery force in Europe after Russia. The principal constraint was ammunition https://t.co/RA171AebSj,TheEconomist,en,Ukraine
20221201,1598378171124092961,"Less extortion and theft, but more digital destruction. That is one of the ways in which the conflict in Ukraine is altering cybercrime https://t.co/sEBMdoWxX9",TheEconomist,en,Ukraine
20221201,1598362863931998208,"China sees Russia’s invasion as a useful challenge to the West. But some in Beijing draw comparisons to Taiwan and wonder if it, like Ukraine, could turn an invasion into a quagmire, with disastrous consequences for the Communist Party https://t.co/UJJW3GNwEi",TheEconomist,en,Ukraine
20221201,1598244523158765570,Our foreign and defence editors discuss the possible scenarios for the war in Ukraine on “The World Ahead” with @tomstandage. Listen to the podcast https://t.co/q0VytmYZVo,TheEconomist,en,Ukraine
20221202,1598774759319343115,Firepower is important. Ukraine started the war with the largest artillery force in Europe after Russia. The principal constraint was ammunition https://t.co/XJvTTHAZEe,TheEconomist,en,Ukraine
20221202,1598764206769176608,"A year after she stepped down as chancellor, the war in Ukraine has cast a shadow over Angela Merkel’s reputation  https://t.co/pKnFOqX3aQ",TheEconomist,en,Ukraine
20221202,1598758182515507209,"How will the war in Ukraine play out in 2023? Listen to “The World Ahead” podcast with The Economist’s @tomstandage, @shashj and @robertguest1  https://t.co/biFxQLrwFO",TheEconomist,en,Ukraine
20221202,1598756141080641539,"Ukraine has been a testing ground for Russian cyber-operations for years. That gave the government insight into Russian cyber-tactics, and time to harden its infrastructure https://t.co/AjtbpcdZCA",TheEconomist,en,Ukraine
20221202,1598705061743452163,Talk of a trade war pitting Europe against America is brewing even as both are allies in a real war in Ukraine https://t.co/e6YJWudaZV,TheEconomist,en,Ukraine
20221202,1598678906017546241,Ukraine has shown how even one of the best­-resourced cyber-­powers can be kept at bay with a well­-organised defence https://t.co/i3ej7Sq67F,TheEconomist,en,Ukraine
20221202,1598589500841775107,"Host Anne McElvoy asks veteran diplomat Christoph Heusgen whether the Zeitenwende, announced in the wake of Russia’s invasion of Ukraine, could be derailed  https://t.co/N70S6lCupq",TheEconomist,en,Ukraine
20221202,1598566057249210369,Many experts believe the mainland’s options over Taiwan are shrinking. But Russia’s struggles in Ukraine will have given them pause https://t.co/XXN160ukNs,TheEconomist,en,Ukraine
20221203,1599120550470770689,Our foreign and defence editors discuss the possible scenarios for the war in Ukraine on “The World Ahead” with @tomstandage. Listen to the podcast https://t.co/DPHJTO4ZRS,TheEconomist,en,Ukraine
20221203,1599072736739041280,Russia’s government has recruited cybercriminals to focus on “wiping” computers to damage Ukraine’s war effort by erasing whatever data they can reach https://t.co/XZnOvzJyA4,TheEconomist,en,Ukraine
20221203,1598961966709673984,Does Ukraine have a fighting chance in 2023? Listen to “The World Ahead” podcast for our scenarios as to how the war might develop—or end https://t.co/689j7zoRvY,TheEconomist,en,Ukraine
20221203,1598903396240588801,Russia treated Ukraine as a cyber-testing-range in the years after its first invasion in 2014. Ukraine was thus prepared—and has shown how to defend against this new type of warfare https://t.co/e0L0p9hNZo,TheEconomist,en,Ukraine
20221204,1599489221542264832,"America’s Congress should fund Ukraine’s heroic resistance. Vladimir Putin’s strategy is to wait out the West, bomb and freeze Ukraine into submission. Ukraine needs to know that its Western allies have more patience than Mr Putin thinks they do https://t.co/2sHlAqYmmI",TheEconomist,en,Ukraine
20221204,1599475325657915394,"Russia’s known attacks on critical infrastructure, in Ukraine and beyond, have been prematurely exposed, riddled with errors or have spilled over beyond the intended target https://t.co/WXPvo0QTvZ",TheEconomist,en,Ukraine
20221205,1599711734767521793,The decryption of Germany’s Enigma cipher machines in the second world war did not come to light until the 1970s. The ultimate impact of cyber-­operations in Ukraine may remain obscure for years https://t.co/PHkT8u2q51,TheEconomist,en,Ukraine
20221205,1599688189425422337,"She ignores the fact that she could have stopped Nord Stream 2, a now defunct pipeline intended to bring gas from Russia to Germany. Had Angela Merkel been firmer, Mr Putin might have felt less confident about bullying Ukraine https://t.co/2oSnmaiVjZ",TheEconomist,en,Ukraine
20221205,1599636019208388609,"Despite Russia’s cyber-­warriors, Ukraine’s lights, power and water stayed on. Volodymyr Zelensky continued to make nightly television broadcasts to the nation. We explain how https://t.co/9lW6QN7pml",TheEconomist,en,Ukraine
20221206,1600089475706769410,"♦️ Ukraine warns of emergency blackouts as Russian strikes continue.

♦️ Georgia’s run-off election closes America’s Senate race.

♦️ Indonesia’s parliament passes a law banning extramarital sex.

Catch up on today’s news ⬇️",TheEconomist,en,Ukraine
20221206,1600040311518109699,"Though confidence among Western leaders in Ukraine’s ability to withstand Vladimir Putin’s terror has gone up, there is growing concern about Russia’s own ability to survive the war. It could descend into chaos #WorldAhead https://t.co/6rnB9hBQIe",TheEconomist,en,Ukraine
20221206,1599992137898131462,Ukraine’s Modernist art has defied censorship and missiles https://t.co/wWScYZreWb,TheEconomist,en,Ukraine
20221206,1599920783094124545,The war in Ukraine may affect the calculus on all sides https://t.co/YpFPOnkWpy,TheEconomist,en,Ukraine
20221207,1600541560495562752,"What if the conflict does come to an end? That will set the scene for another kind of European tension: over who pays for the rebuilding of Ukraine, and how much to spend on it https://t.co/eNkTPFrRAU",TheEconomist,en,Ukraine
20221207,1600468594688770049,"Has Russia’s cyber prowess been overrated? @alokjha asks @shashj why the cyber campaign in Ukraine seems to have fallen flat, on “Babbage” https://t.co/0lALxfO5UR",TheEconomist,en,Ukraine
20221207,1600447016680800256,"Until Ukraine can close its skies, it will only be plastering over the gaps. But Western governments are reluctant to supply the fixed-wing fighter aircraft Ukraine would like to defend itself https://t.co/RwIcPP3sk8",TheEconomist,en,Ukraine
20221207,1600409218678407169,The damage Vladimir Putin is inflicting on Ukraine is immense. The cost for its allies is less visible. Our model attempts to calculate it https://t.co/INxroCXAPA,TheEconomist,en,Ukraine
20221208,1600964191678091285,"The war in Ukraine “marks the end of the illusion that there is a truly global liberal order”, writes @MrjDuclos in a guest essay. But he says it also signals that “epitaphs for the end of the international liberal order were based on illusory assumptions” https://t.co/PidOFSANwZ",TheEconomist,en,Ukraine
20221208,1600936526132744203,How is Ukraine coping with the trauma of war? @annemcelvoy asks the historian and writer @OKhromeychuk on “The Economist Asks” podcast https://t.co/WkE8JhmKWt,TheEconomist,en,Ukraine
20221208,1600928715428532226,“There is a lot more friction and complexity in cyber-war than people assume.” @shashj draws some lessons from Russia’s cyber campaign in Ukraine. Listen to this week’s “Babbage” podcast https://t.co/G9twjjgGYH,TheEconomist,en,Ukraine
20221208,1600921609417723919,"As the war rolls on, shipments of many staple foods from Ukraine have restarted and then faced an on-and-off blockade. Weak economic growth is weighing on demand https://t.co/2g5hiQl3PX",TheEconomist,en,Ukraine
20221208,1600802256483483649,"♦️ Vladimir Putin warns that the war in Ukraine will be a “long process”. 

♦️ Lawmakers in Peru vote to oust Pedro Castillo as president, after his attempted coup.

♦️ Wirecard’s former bosses go on trial.

Catch up on today’s news ⬇️",TheEconomist,en,Ukraine
20221208,1600773818640900099,"“The technological world that we live in is fundamentally reliant upon commercial companies to help us defend it.” 

Paul Chichester of @NCSC tells our “Babbage” podcast how private companies have helped Ukraine fend off Russian cyber attacks https://t.co/mXfFNH7Bbj",TheEconomist,en,Ukraine
20221209,1601347727006339072,Ukraine seems to have demonstrated the naval equivalent of the quadcopter. That may make naval warfare asymmetric in a way which governments are unprepared to deal with https://t.co/cswqYeiZzX,TheEconomist,en,Ukraine
20221209,1601291107186475008,"Has Russia’s cyber prowess been overrated? @alokjha asks @shashj why the cyber campaign in Ukraine seems to have fallen flat, on “Babbage” https://t.co/AYu48zSIaU",TheEconomist,en,Ukraine
20221209,1601279284793974785,"“The war in Ukraine has unveiled a paradox,” writes Michel Duclos. The former French ambassador says it is a contradiction that Emmanuel Macron and Joe Biden “probably discussed” when they met in Washington this month  https://t.co/yxhdg255sM",TheEconomist,en,Ukraine
20221209,1601241519536611328,"The world order has been upturned since Vladimir Putin’s unprovoked invasion of Ukraine. But if you were to visit the Russia’s capital, you would be forgiven for not noticing it https://t.co/qUavGvaPlb",TheEconomist,en,Ukraine
20221209,1601203367203717120,"In eastern Europe, Russia’s invasion of Ukraine has rekindled a campaign to purge any remaining tributes to Soviet “heroes”. Farther west, attitudes to the past are evolving at a slower pace https://t.co/cb673c5cr1",TheEconomist,en,Ukraine
20221209,1601110121299550210,"If 2022 was a year in which European governments discovered a remarkable, and to some extent unexpected, unity in the face of Vladimir Putin’s aggression in Ukraine, 2023 is the year that unity will be put to the test https://t.co/ZJ5778BevI",TheEconomist,en,Ukraine
20221209,1601053503379628032,"The superiority of armaments from the West and Ukraine’s soldiers have made a big difference on the battlefield, says @MrjDuclos. But he warns that most of the conditions which led Vladimir Putin to expect a weak Western response “will continue to exist”  https://t.co/fuMfTLIWwK",TheEconomist,en,Ukraine
20221210,1601653750510272512,"“The technological world that we live in is fundamentally reliant upon commercial companies to help us defend it.” 

Paul Chichester of @NCSC tells our “Babbage” podcast how private companies have helped Ukraine fend off Russian cyber attacks https://t.co/XTdCSJ9Rzy",TheEconomist,en,Ukraine
20221210,1601610467180367875,"“Ukraine fatigue is a weapon of war…that is directed at us by the Kremlin.” 

We meet the historian and writer Olesya Khromeychuk on “The Economist Asks” podcast  https://t.co/ydT2remtsC",TheEconomist,en,Ukraine
20221210,1601610215656681473,The invasion of Ukraine has diminished Russia’s role in the Middle East. It will continue to wane in 2023 https://t.co/QgmB5WJ4eI,TheEconomist,en,Ukraine
20221210,1601551821234995200,"Before Vladimir Putin invaded Ukraine, the country had a thriving digital economy and tech sector. It is putting it to good use https://t.co/hQWzrIY2Rh",TheEconomist,en,Ukraine
20221210,1601547486061117441,"The sniping has begun. Silvio Berlusconi has backed Vladimir Putin against Ukraine, and criti­cised Giorgia Meloni as self­-important, bossy and arrogant https://t.co/yuMuTtrFN4",TheEconomist,en,Ukraine
20221211,1601940525501784064,How is Ukraine coping with the trauma of war? @annemcelvoy asks the historian and writer @OKhromeychuk on “The Economist Asks” podcast https://t.co/1fCFJEc9WU,TheEconomist,en,Ukraine
20221211,1601848745947238401,“There is a lot more friction and complexity in cyber-war than people assume.” @shashj draws some lessons from Russia’s cyber campaign in Ukraine. Listen to this week’s “Babbage” podcast https://t.co/0vcOru1OkA,TheEconomist,en,Ukraine
20221211,1601815133101113345,Ukraine is using foreign tech to mitigate Russian destruction https://t.co/0WSqGUkqyX,TheEconomist,en,Ukraine
20221211,1601761458735521794,"“If you go on the street in Ukraine and ask anybody to define freedom for you, they will have no problem defining it because they know what the absence of freedom is.” 

@OKhromeychuk joins @annemcelvoy on “The Economist Asks” podcast  https://t.co/QkIb9xgRJz",TheEconomist,en,Ukraine
20221212,1602392357629984777,"How will the energy crisis, triggered by the war in Ukraine, unfold in 2023? Listen to “The World Ahead” podcast with @tomstandage, @catbrahic and Vijay Vaitheeswaran https://t.co/IEZm9aXDfk",TheEconomist,en,Ukraine
20221212,1602388596467564566,From the 3D printing of buildings to the use of auto-transfusion devices in hospitals—Ukraine is emerging as a hub for trying out some of the latest tech in extreme conditions https://t.co/pTD7TagEs5,TheEconomist,en,Ukraine
20221212,1602385069380878336,The UOC says it is firmly behind Ukraine’s fight to defend itself. But many Ukrainians still view the church with suspicion https://t.co/m5hUbSiQ22,TheEconomist,en,Ukraine
20221212,1602246108952104960,"Russia is the region’s second-biggest arms dealer, behind America, but its war in Ukraine will be bad for business #WorldAhead https://t.co/uzdMIIVC1w",TheEconomist,en,Ukraine
20221212,1602227685866065920,Ukraine’s government sees the Ukrainian Orthodox Church’s links to Russia as a security risk https://t.co/CTaEnOCH6u,TheEconomist,en,Ukraine
20221212,1602208879126904834,"Has Russia’s cyber prowess been overrated? @alokjha asks @shashj why the cyber campaign in Ukraine seems to have fallen flat, on “Babbage” https://t.co/HH9hlfTKEK",TheEconomist,en,Ukraine
20221212,1602093742864928770,"Earlier this month, as Russian missiles fell, Ukraine’s president, Volodymyr Zelensky, spoke of war on a different front https://t.co/gLYNuyShMd",TheEconomist,en,Ukraine
20221213,1602804081956880387,"“Ukraine fatigue is a weapon of war…that is directed at us by the Kremlin.” 

We meet the historian and writer Olesya Khromeychuk on “The Economist Asks” podcast  https://t.co/NqpH9n2swP",TheEconomist,en,Ukraine
20221213,1602634721221115904,"Groups such as Skieron, Backup Ukraine and Pixelated Realities are making 3D scans of precious sites and objects, to preserve Ukraine’s history https://t.co/quepByQQUi",TheEconomist,en,Ukraine
20221213,1602610776258367488,Orthodoxy in Russia and Ukraine has long been entwined https://t.co/f1R801VSV6,TheEconomist,en,Ukraine
20221213,1602566510161035264,"Will war in Ukraine accelerate the green-energy transition—and what might happen in 2023?  Listen to the latest episode of “The World Ahead”, our future-gazing podcast series with @tomstandage https://t.co/JFwjUKYVOp",TheEconomist,en,Ukraine
20221213,1602538993119379456,Ukraine is using foreign tech to mitigate Russian destruction https://t.co/SAirAzWJAr,TheEconomist,en,Ukraine
20221213,1602464877389430786,"Earlier this month, as Russian missiles fell, Ukraine’s president, Volodymyr Zelensky, spoke of war on a different front https://t.co/1SKdQbkBkg",TheEconomist,en,Ukraine
20221214,1603137856830115840,"How will the energy crisis, triggered by the war in Ukraine, unfold in 2023? Listen to “The World Ahead” podcast with @tomstandage, @catbrahic and Vijay Vaitheeswaran https://t.co/SHcwtqsouk",TheEconomist,en,Ukraine
20221214,1603045670390202368,"“If you go on the street in Ukraine and ask anybody to define freedom for you, they will have no problem defining it because they know what the absence of freedom is.” 

@OKhromeychuk joins @annemcelvoy on “The Economist Asks” podcast  https://t.co/Yd30derlLG",TheEconomist,en,Ukraine
20221214,1603034852328198146,A group of lawmakers has drafted a bill that would ban the Ukrainian Orthodox Church completely and transfer its property to the Orthodox Church of Ukraine. The Ukranian government is unlikely to go that far https://t.co/7YZx0oPEod,TheEconomist,en,Ukraine
20221214,1602968435847487488,How is Ukraine coping with the trauma of war? @annemcelvoy asks the historian and writer @OKhromeychuk on “The Economist Asks” podcast https://t.co/A66HT0Rv6F,TheEconomist,en,Ukraine
20221214,1602954207807639553,"Will war in Ukraine accelerate the green-energy transition—and what might happen in 2023?  Listen to the latest episode of “The World Ahead”, our future-gazing podcast series with @tomstandage https://t.co/8EvidJeZqh",TheEconomist,en,Ukraine
20221214,1602944611013492742,"In February, according to the last official estimate just before the invasion, there were 37.5m people living in government-controlled Ukraine https://t.co/AzNLwuAtjn",TheEconomist,en,Ukraine
20221214,1602856964647751680,"What will the war in Ukraine mean for the future of energy, in 2023 and beyond? On “The World Ahead” podcast, @tomstandage asks two of The Economist’s climate and energy experts https://t.co/s0dbnT8HvJ",TheEconomist,en,Ukraine
20221215,1603538160805453825,"“There is nothing, no electricity, no water, nothing.” Volodymyr Zelensky reflects on the state of some occupied areas in Ukraine today. Read our interview https://t.co/gYQtT4BGEc",TheEconomist,en,Ukraine
20221215,1603510740706533406,"In a rare interview, the head of Ukraine’s ground forces tells The Economist that the Russians are changing tactics under their new commander, Sergei Surovikin https://t.co/wvlaSoSCvM",TheEconomist,en,Ukraine
20221215,1603492861948878858,"“This propaganda model of the Kremlin works with horrific results...it works beyond the borders of Ukraine, beyond the borders of Russia.” In an interview with The Economist, @ZelenskyyUa considers the effects of Russia’s occupation https://t.co/aAlaQ2AlwX",TheEconomist,en,Ukraine
20221215,1603464677316562950,"How will the energy crisis, triggered by the war in Ukraine, unfold in 2023? Listen to “The World Ahead” podcast with @tomstandage, @catbrahic and Vijay Vaitheeswaran https://t.co/EkMZNTIQIM",TheEconomist,en,Ukraine
20221215,1603457138398986240,Ukraine has been getting $3bn-3.5bn a month from its Western allies since the start of the war https://t.co/gooBto9f4l,TheEconomist,en,Ukraine
20221215,1603451105580662808,"“The Russians aren’t idiots,” the head of Ukraine’s ground forces tells The Economist. “They aren’t weak. Anyone who underestimates [them] is headed for defeat.” 

Read our interview with Colonel-General Oleksandr Syrsky https://t.co/RdGPeTKAHJ",TheEconomist,en,Ukraine
20221215,1603449923227336706,"Outside Ukraine, the conflict is thought to be deadlocked. But in an unprecedented series of briefings, President Volodymyr Zelensky and his top commanders give us their assessment of the critical months ahead https://t.co/gfKNsojK1m",TheEconomist,en,Ukraine
20221215,1603432470409617409,"“I think that if Ukraine had been recognised earlier, this tragedy could have been avoided.” 

Read our interview with Volodymyr Zelensky https://t.co/G22YTGz0yN",TheEconomist,en,Ukraine
20221215,1603420892121415686,"“The main thing is not to be afraid of this enemy. It can be fought, it must be fought today, here and now,” @CinC_AFU tells The Economist. Read our interview with Ukraine's top general, Valery Zaluzhny https://t.co/HqVlgCyOlZ",TheEconomist,en,Ukraine
20221215,1603412087866269699,Our Russia editor @ArkadyOstrovsky sits down with President Volodymyr Zelensky and two top military commanders—concluding that the next few months will determine the future of Ukraine. Listen to “The Intelligence” https://t.co/TwHn7728MA,TheEconomist,en,Ukraine
20221215,1603395003887255556,"Today on “The Intelligence”: an interview with Ukraine’s president and top military brass, Moroccan football meets Arab identity, and a meaty paean to America’s Jewish delis https://t.co/q9WvfxSYL1",TheEconomist,en,Ukraine
20221215,1603390758136025088,"“In the East we have a very tough, difficult situation. It’s like World War Two,” @ZelenskyyUa tells The Economist. “It is a real war, with fire, shelling, rockets, artillery, everything.” Read our interview with Ukraine’s president https://t.co/jD0ZjhfV0t",TheEconomist,en,Ukraine
20221215,1603343604398923776,"In an unprecedented series of briefings, Ukraine’s President Volodymyr Zelensky and his military commanders warn of a looming Russian offensive and the critical months that lie ahead https://t.co/HW9h47yBzB https://t.co/IXWcPHqJLX",TheEconomist,en,Ukraine
