Datetime,Tweet Id,Text,User Name,Language,GPE
20221201,1598449096192413726,'Nothing left to lose': China is set to loosen COVID curbs after the biggest show of civil disobedience for years. A view from #ReutersNEXT on what drove the protesters https://t.co/sbCMRVeYae https://t.co/WbtSm5A83X,Reuters,en,China
20221201,1598437322432958469,China accuses UK lawmakers visiting Taiwan of 'gross interference' https://t.co/rSHGvGqKYJ https://t.co/59yNqxMDpm,Reuters,en,China
20221201,1598390632506171396,China accuses UK lawmakers visiting Taiwan of 'gross interference' https://t.co/CUJeUryLdb https://t.co/gjlXvRpuqi,Reuters,en,China
20221201,1598369474469658625,"Tesla to issue software updates for 435,000 cars in China over marker light issue https://t.co/qBaEiY43fw https://t.co/hQWJWaDYGT",Reuters,en,China
20221201,1598366314644459520,"China is set to announce an easing of its COVID quarantine protocols in the coming days and a reduction in mass testing, sources told @Reuters https://t.co/M0Who9LAoY https://t.co/tPmdVUth8k",Reuters,en,China
20221201,1598354990258454537,"From China's reported plans to soften its COVID curbs to possible human clinical trials of a brain chip made by Elon Musk's company Neuralink, these are the 5⃣ stories you need to know today https://t.co/Diq73RhLUB",Reuters,en,China
20221201,1598352761774563330,Piper Sandler cuts estimates for Apple's Dec quarter as China worries mount https://t.co/fu1vYfPJ9a https://t.co/Iflk1pZ0zr,Reuters,en,China
20221201,1598342918502244353,"China accuses UK lawmakers of ""gross interference"" over Taiwan visit https://t.co/GU4QTlzLpT https://t.co/6pELmG1hvj",Reuters,en,China
20221201,1598326228183826433,NATO's Stoltenberg cautions against economic dependency on China https://t.co/iUbHb1VqgG https://t.co/6SF7JsMNyF,Reuters,en,China
20221201,1598324791341203456,"China planning to soften COVID curbs and reduce mass testing, sources say, Ukraine says Russia pulled some troops from the river towns opposite Kherson, an appeals court reject President Biden's bid to revive a student debt plan, and more. 5⃣ stories you need to know https://t.co/4b2PJlrM1o",Reuters,en,China
20221201,1598319924459470855,China will move to protect its firms following U.S. telecoms ban https://t.co/jXaoztUJgl https://t.co/6gcwXOb8zP,Reuters,en,China
20221201,1598318499499110400,Activity in Asian factories is taking a hit from worries over demand and the fallout from China’s latest lockdowns https://t.co/82EFqVdgEH https://t.co/ZKcUj0tPZm,Reuters,en,China
20221201,1598313466263007232,"China is set to announce an easing of its COVID quarantine protocols in the coming days and a reduction in mass testing, sources told @Reuters, a marked shift in policy after anger over the world's toughest curbs fueled widespread protests https://t.co/M0Who9LAoY https://t.co/5JtTN9dkVs",Reuters,en,China
